Pontos;Nome;Data;Semente;Destino;Enterrada;Distancia;D2;D3;D4;Mudanca;
AFV07;Lago das Fadas;20.04.2018;C1;N;N;0;0;0;0;N;
AFV07;Lago das Fadas;20.04.2018;C2;N;N;0;0;0;0;N;
AFV07;Lago das Fadas;20.04.2018;C3;N;N;0;0;0;0;N;
AFV07;Lago das Fadas;20.04.2018;C4;N;N;0;0;0;0;N;
AFV07;Lago das Fadas;20.04.2018;C5;N;N;0;0;0;0;N;
AFV07;Lago das Fadas;20.04.2018;C6;N;N;0;0;0;0;N;
AFV07;Lago das Fadas;20.04.2018;C7;N;N;0;0;0;0;N;
AFV07;Lago das Fadas;20.04.2018;C8;N;N;0;0;0;0;N;
AFV07;Lago das Fadas;20.04.2018;C9;N;N;0;0;0;0;N;
AFV07;Lago das Fadas;20.04.2018;C10;N;N;0;0;0;0;N;
AFV12;Anathema;02.05.2018;C1;N;N;0;0;0;0;N;
AFV12;Anathema;20.04.2018;C1;N;N;0;0;0;0;N;
AFV12;Anathema;24.04.2018;C1;N;N;0;0;0;0;N;
AFV12;Anathema;01.08.2018;C1;P;N;3;0;0;0;N;
AFV12;Anathema;02.07.2018;C1;P;N;3;0;0;0;N;
AFV12;Anathema;09.05.2018;C1;P;N;3;0;0;0;S;
AFV12;Anathema;14.06.2018;C1;P;N;3;0;0;0;N;
AFV12;Anathema;16.05.2018;C1;P;N;3;0;0;0;N;
AFV12;Anathema;30.05.2018;C1;P;N;3;0;0;0;N;
AFV12;Anathema;02.05.2018;C10;D;N;6.1;0;0;0;N;
AFV20;Grutas;20.04.2018;C1;N;N;0;0;0;0;N;
AFV20;Grutas;20.04.2018;C2;N;N;0;0;0;0;N;
AFV20;Grutas;20.04.2018;C3;N;N;0;0;0;0;N;
AFV20;Grutas;20.04.2018;C4;N;N;0;0;0;0;N;
AFV20;Grutas;20.04.2018;C5;N;N;0;0;0;0;N;
AFV20;Grutas;20.04.2018;C6;N;N;0;0;0;0;N;
AFV20;Grutas;20.04.2018;C7;N;N;0;0;0;0;N;
AFV20;Grutas;20.04.2018;C8;N;N;0;0;0;0;N;
AFV20;Grutas;20.04.2018;C9;N;N;0;0;0;0;N;
AFV20;Grutas;20.04.2018;C10;N;N;0;0;0;0;N;
AFV06;Muro;20.04.2018;C1;N;N;0;0;0;0;N;
AFV06;Muro;20.04.2018;C2;N;N;0;0;0;0;N;
AFV06;Muro;20.04.2018;C3;N;N;0;0;0;0;N;
AFV06;Muro;20.04.2018;C4;N;N;0;0;0;0;N;
AFV06;Muro;20.04.2018;C5;N;N;0;0;0;0;N;
AFV06;Muro;20.04.2018;C6;N;N;0;0;0;0;N;
AFV06;Muro;20.04.2018;C7;N;N;0;0;0;0;N;
AFV06;Muro;20.04.2018;C8;N;N;0;0;0;0;N;
AFV06;Muro;20.04.2018;C9;N;N;0;0;0;0;N;
AFV06;Muro;20.04.2018;C10;N;N;0;0;0;0;N;
AFV12;Anathema;24.04.2018;C10;D;N;6.1;0;0;0;S;
AFV12;Anathema;20.04.2018;C10;N;N;0;0;0;0;N;
AFV12;Anathema;01.08.2018;C10;P;N;6.1;0;0;0;N;
AFV12;Anathema;02.07.2018;C10;P;N;6.1;0;0;0;N;
AFV12;Anathema;09.05.2018;C10;P;N;6.1;0;0;0;S;
AFV12;Anathema;14.06.2018;C10;P;N;6.1;0;0;0;N;
AFV12;Anathema;16.05.2018;C10;P;N;6.1;0;0;0;N;
AFV12;Anathema;30.05.2018;C10;P;N;6.1;0;0;0;N;
AFV12;Anathema;01.08.2018;C2;D;S;18.2;0;0;0;N;
AFV12;Anathema;02.05.2018;C2;D;S;18.2;0;0;0;S;
AFV10a;Banheira;20.04.2018;C1;N;N;0;0;0;0;N;
AFV10a;Banheira;20.04.2018;C2;N;N;0;0;0;0;N;
AFV10a;Banheira;20.04.2018;C3;N;N;0;0;0;0;N;
AFV10a;Banheira;20.04.2018;C4;N;N;0;0;0;0;N;
AFV10a;Banheira;20.04.2018;C5;N;N;0;0;0;0;N;
AFV10a;Banheira;20.04.2018;C6;N;N;0;0;0;0;N;
AFV10a;Banheira;20.04.2018;C7;N;N;0;0;0;0;N;
AFV10a;Banheira;20.04.2018;C8;N;N;0;0;0;0;N;
AFV10a;Banheira;20.04.2018;C9;N;N;0;0;0;0;N;
AFV10a;Banheira;20.04.2018;C10;N;N;0;0;0;0;N;
AFV12;Anathema;02.07.2018;C2;D;S;18.2;0;0;0;N;
AFV12;Anathema;09.05.2018;C2;D;S;18.2;0;0;0;N;
AFV12;Anathema;14.06.2018;C2;D;S;18.2;0;0;0;N;
AFV12;Anathema;16.05.2018;C2;D;S;18.2;0;0;0;N;
AFV12;Anathema;20.04.2018;C2;N;N;0;0;0;0;N;
AFV12;Anathema;24.04.2018;C2;N;N;0;0;0;0;N;
AFV12;Anathema;30.05.2018;C2;D;S;18.2;0;0;0;N;
AFV12;Anathema;02.05.2018;C3;D;S;7;0;0;0;S;
AFV12;Anathema;09.05.2018;C3;D;S;7;0;0;0;N;
AFV12;Anathema;16.05.2018;C3;D;S;7;0;0;0;N;
AFV12;Anathema;20.04.2018;C3;N;N;0;0;0;0;N;
AFV12;Anathema;24.04.2018;C3;N;N;0;0;0;0;N;
AFV12;Anathema;01.08.2018;C3;P;S;7;0;0;0;N;
AFV12;Anathema;02.07.2018;C3;P;S;7;0;0;0;N;
AFV12;Anathema;14.06.2018;C3;P;S;7;0;0;0;N;
AFV12;Anathema;30.05.2018;C3;P;S;7;0;0;0;S;
AFV12;Anathema;01.08.2018;C4;P;N;22;0;0;0;S;
AFV12;Anathema;02.05.2018;C4;N;N;0;0;0;0;N;
AFV12;Anathema;02.07.2018;C4;D;N;22;0;0;0;N;
AFV12;Anathema;09.05.2018;C4;N;N;0;0;0;0;N;
AFV13;Centro de Visitantes;20.04.2018;C1;N;N;0;0;0;0;N;
AFV13;Centro de Visitantes;20.04.2018;C2;D;S;33;0;0;0;S;
AFV13;Centro de Visitantes;20.04.2018;C3;N;N;0;0;0;0;N;
AFV13;Centro de Visitantes;20.04.2018;C4;N;N;0;0;0;0;N;
AFV13;Centro de Visitantes;20.04.2018;C5;N;N;0;0;0;0;N;
AFV13;Centro de Visitantes;20.04.2018;C6;N;N;0;0;0;0;N;
AFV13;Centro de Visitantes;20.04.2018;C7;N;N;0;0;0;0;N;
AFV13;Centro de Visitantes;20.04.2018;C8;N;N;0;0;0;0;N;
AFV13;Centro de Visitantes;20.04.2018;C9;D;S;41.3;0;0;0;S;
AFV13;Centro de Visitantes;20.04.2018;C10;N;N;0;0;0;0;N;
AFV08;Cercado;20.04.2018;C1;D;N;17;0;0;0;S;
AFV08;Cercado;20.04.2018;C2;D;N;16;0;0;0;S;
AFV08;Cercado;20.04.2018;C3;N;N;0;0;0;0;N;
AFV08;Cercado;20.04.2018;C4;N;N;0;0;0;0;N;
AFV08;Cercado;20.04.2018;C5;N;N;0;0;0;0;N;
AFV12;Anathema;01.08.2018;C5;P;N;6;0;0;0;N;
AFV12;Anathema;02.07.2018;C5;P;N;6;0;0;0;N;
AFV08;Cercado;20.04.2018;C8;D;N;21.3;0;0;0;S;
AFV12;Anathema;09.05.2018;C5;P;N;6;0;0;0;S;
AFV08;Cercado;20.04.2018;C10;D;N;32;0;0;0;S;
AFV03;Circuito Mylena;20.04.2018;C1;N;N;0;0;0;0;N;
AFV03;Circuito Mylena;20.04.2018;C2;N;N;0;0;0;0;N;
AFV03;Circuito Mylena;20.04.2018;C3;N;N;0;0;0;0;N;
AFV03;Circuito Mylena;20.04.2018;C4;N;N;0;0;0;0;N;
AFV03;Circuito Mylena;20.04.2018;C5;N;N;0;0;0;0;N;
AFV03;Circuito Mylena;20.04.2018;C6;N;N;0;0;0;0;N;
AFV03;Circuito Mylena;20.04.2018;C7;N;N;0;0;0;0;N;
AFV03;Circuito Mylena;20.04.2018;C8;N;N;0;0;0;0;N;
AFV03;Circuito Mylena;20.04.2018;C9;N;N;0;0;0;0;N;
AFV03;Circuito Mylena;20.04.2018;C10;N;N;0;0;0;0;N;
AFV12;Anathema;14.06.2018;C4;D;N;22;0;0;0;N;
AFV12;Anathema;16.05.2018;C4;D;N;22;0;0;0;S;
AFV12;Anathema;20.04.2018;C4;N;N;0;0;0;0;N;
AFV12;Anathema;24.04.2018;C4;N;N;0;0;0;0;N;
AFV12;Anathema;30.05.2018;C4;D;N;22;0;0;0;N;
AFV12;Anathema;14.06.2018;C5;P;N;6;0;0;0;N;
AFV12;Anathema;02.05.2018;C5;N;N;0;0;0;0;N;
AFV12;Anathema;16.05.2018;C5;P;N;6;0;0;0;N;
AFV12;Anathema;30.05.2018;C5;P;N;6;0;0;0;N;
AFV12;Anathema;01.08.2018;C6;P;S;30;17;0;0;S;
AFV09;Cercado Acima;20.04.2018;C1;N;N;0;0;0;0;N;
AFV09;Cercado Acima;20.04.2018;C2;N;N;0;0;0;0;N;
AFV09;Cercado Acima;20.04.2018;C3;N;N;0;0;0;0;N;
AFV09;Cercado Acima;20.04.2018;C4;N;N;0;0;0;0;N;
AFV09;Cercado Acima;20.04.2018;C5;N;N;0;0;0;0;N;
AFV09;Cercado Acima;20.04.2018;C6;N;N;0;0;0;0;N;
AFV09;Cercado Acima;20.04.2018;C7;N;N;0;0;0;0;N;
AFV09;Cercado Acima;20.04.2018;C8;N;N;0;0;0;0;N;
AFV09;Cercado Acima;20.04.2018;C9;N;N;0;0;0;0;N;
AFV09;Cercado Acima;20.04.2018;C10;N;N;0;0;0;0;N;
AFV16a;Saida;20.04.2018;C1;N;N;0;0;0;0;N;
AFV16a;Saida;20.04.2018;C2;N;N;0;0;0;0;N;
AFV16a;Saida;20.04.2018;C3;N;N;0;0;0;0;N;
AFV16a;Saida;20.04.2018;C4;N;N;0;0;0;0;N;
AFV16a;Saida;20.04.2018;C5;N;N;0;0;0;0;N;
AFV16a;Saida;20.04.2018;C6;N;N;0;0;0;0;N;
AFV16a;Saida;20.04.2018;C7;N;N;0;0;0;0;N;
AFV16a;Saida;20.04.2018;C8;N;N;0;0;0;0;N;
AFV16a;Saida;20.04.2018;C9;N;N;0;0;0;0;N;
AFV16a;Saida;20.04.2018;C10;N;N;0;0;0;0;N;
AFV12;Anathema;01.08.2018;C8;P;N;12;0;0;0;N;
AFV12;Anathema;20.04.2018;C5;N;N;0;0;0;0;N;
AFV12;Anathema;24.04.2018;C5;N;N;0;0;0;0;N;
AFV12;Anathema;02.07.2018;C8;P;N;12;0;0;0;S;
AFV12;Anathema;09.05.2018;C8;P;N;12;0;0;0;S;
AFV12;Anathema;02.05.2018;C6;N;N;0;0;0;0;N;
AFV12;Anathema;02.07.2018;C6;D;S;30;17;0;0;N;
AFV12;Anathema;09.05.2018;C6;D;S;14.2;0;0;0;N;
AFV12;Anathema;14.06.2018;C6;D;S;30;17;0;0;N;
AFV12;Anathema;16.05.2018;C6;D;S;30;17;0;0;S;
AFV18;Escadaria Abaixo;20.04.2018;C1;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;20.04.2018;C2;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;20.04.2018;C3;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;20.04.2018;C4;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;20.04.2018;C5;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;20.04.2018;C6;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;20.04.2018;C7;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;20.04.2018;C8;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;20.04.2018;C9;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;20.04.2018;C10;N;N;0;0;0;0;N;
AFV15;Cova da Onca;20.04.2018;C1;N;N;0;0;0;0;N;
AFV15;Cova da Onca;20.04.2018;C2;N;N;0;0;0;0;N;
AFV15;Cova da Onca;20.04.2018;C3;N;N;0;0;0;0;N;
AFV15;Cova da Onca;20.04.2018;C4;N;N;0;0;0;0;N;
AFV15;Cova da Onca;20.04.2018;C5;N;N;0;0;0;0;N;
AFV15;Cova da Onca;20.04.2018;C6;N;N;0;0;0;0;N;
AFV15;Cova da Onca;20.04.2018;C7;N;N;0;0;0;0;N;
AFV15;Cova da Onca;20.04.2018;C8;N;N;0;0;0;0;N;
AFV15;Cova da Onca;20.04.2018;C9;N;N;0;0;0;0;N;
AFV15;Cova da Onca;20.04.2018;C10;N;N;0;0;0;0;N;
AFV12;Anathema;20.04.2018;C6;N;N;0;0;0;0;N;
AFV12;Anathema;24.04.2018;C6;N;N;0;0;0;0;N;
AFV12;Anathema;30.05.2018;C6;D;S;30;17;0;0;N;
AFV12;Anathema;01.08.2018;C7;D;S;21;8.2;7;0;N;
AFV12;Anathema;02.05.2018;C7;D;S;15.5;0;0;0;S;PROCURAR
AFV12;Anathema;02.07.2018;C7;D;S;21;8.2;7;0;N;
AFV12;Anathema;09.05.2018;C7;D;S;24;8.2;0;0;S;
AFV12;Anathema;14.06.2018;C7;D;S;21;8.2;7;0;N;
AFV12;Anathema;16.05.2018;C7;D;S;21;8.2;7;0;S;
AFV12;Anathema;20.04.2018;C7;N;N;0;0;0;0;N;
AFV19;Cascatinha;20.04.2018;C1;N;N;0;0;0;0;N;
AFV19;Cascatinha;20.04.2018;C2;N;N;0;0;0;0;N;
AFV19;Cascatinha;20.04.2018;C3;N;N;0;0;0;0;N;
AFV19;Cascatinha;20.04.2018;C4;N;N;0;0;0;0;N;
AFV19;Cascatinha;20.04.2018;C5;N;N;0;0;0;0;N;
AFV19;Cascatinha;20.04.2018;C6;N;N;0;0;0;0;N;
AFV19;Cascatinha;20.04.2018;C7;N;N;0;0;0;0;N;
AFV19;Cascatinha;20.04.2018;C8;N;N;0;0;0;0;N;
AFV19;Cascatinha;20.04.2018;C9;N;N;0;0;0;0;N;
AFV19;Cascatinha;20.04.2018;C10;N;N;0;0;0;0;N;
AFV07;Lago das Fadas;24.04.2018;C1;N;N;0;0;0;0;N;
AFV07;Lago das Fadas;24.04.2018;C2;N;N;0;0;0;0;N;
AFV07;Lago das Fadas;24.04.2018;C3;N;N;0;0;0;0;N;
AFV07;Lago das Fadas;24.04.2018;C4;N;N;0;0;0;0;N;
AFV07;Lago das Fadas;24.04.2018;C5;N;N;0;0;0;0;N;
AFV07;Lago das Fadas;24.04.2018;C6;N;N;0;0;0;0;N;
AFV07;Lago das Fadas;24.04.2018;C7;N;N;0;0;0;0;N;
AFV07;Lago das Fadas;24.04.2018;C8;N;N;0;0;0;0;N;
AFV07;Lago das Fadas;24.04.2018;C9;N;N;0;0;0;0;N;
AFV07;Lago das Fadas;24.04.2018;C10;N;N;0;0;0;0;N;
AFV12;Anathema;24.04.2018;C7;D;S;15.5;0;0;0;S;
AFV12;Anathema;30.05.2018;C7;D;S;21;8.2;7;0;N;
AFV12;Anathema;02.05.2018;C8;N;N;0;0;0;0;N;
AFV12;Anathema;20.04.2018;C8;N;N;0;0;0;0;N;
AFV12;Anathema;24.04.2018;C8;N;N;0;0;0;0;N;
AFV12;Anathema;14.06.2018;C8;P;S;12;0;0;0;S;
AFV12;Anathema;16.05.2018;C8;P;N;12;0;0;0;N;
AFV12;Anathema;30.05.2018;C8;P;N;12;0;0;0;N;
AFV10a;Banheira;30.05.2018;C1;P;N;7;0;0;0;S;
AFV10a;Banheira;14.06.2018;C1;P;N;7;0;0;0;N;
AFV20;Grutas;24.04.2018;C1;N;N;0;0;0;0;N;
AFV20;Grutas;24.04.2018;C2;N;N;0;0;0;0;N;
AFV20;Grutas;24.04.2018;C3;N;N;0;0;0;0;N;
AFV20;Grutas;24.04.2018;C4;N;N;0;0;0;0;N;
AFV20;Grutas;24.04.2018;C5;N;N;0;0;0;0;N;
AFV20;Grutas;24.04.2018;C6;N;N;0;0;0;0;N;
AFV20;Grutas;24.04.2018;C7;N;N;0;0;0;0;N;
AFV20;Grutas;24.04.2018;C8;N;N;0;0;0;0;N;
AFV20;Grutas;24.04.2018;C9;N;N;0;0;0;0;N;
AFV20;Grutas;24.04.2018;C10;N;N;0;0;0;0;N;
AFV06;Muro;24.04.2018;C1;N;N;0;0;0;0;N;
AFV06;Muro;24.04.2018;C2;N;N;0;0;0;0;N;
AFV06;Muro;24.04.2018;C3;N;N;0;0;0;0;N;
AFV06;Muro;24.04.2018;C4;N;N;0;0;0;0;N;
AFV06;Muro;24.04.2018;C5;N;N;0;0;0;0;N;
AFV06;Muro;24.04.2018;C6;N;N;0;0;0;0;N;
AFV06;Muro;24.04.2018;C7;N;N;0;0;0;0;N;
AFV06;Muro;24.04.2018;C8;N;N;0;0;0;0;N;
AFV06;Muro;24.04.2018;C9;N;N;0;0;0;0;N;
AFV06;Muro;24.04.2018;C10;N;N;0;0;0;0;N;
AFV10a;Banheira;02.07.2018;C1;P;N;7;0;0;0;N;
AFV12;Anathema;01.08.2018;C9;S;N;0;0;0;0;N;
AFV12;Anathema;02.05.2018;C9;N;N;0;0;0;0;N;
AFV12;Anathema;02.07.2018;C9;S;N;0;0;0;0;N;
AFV12;Anathema;09.05.2018;C9;S;N;0;0;0;0;S;
AFV12;Anathema;14.06.2018;C9;S;N;0;0;0;0;N;
AFV12;Anathema;16.05.2018;C9;S;N;0;0;0;0;N;
AFV12;Anathema;20.04.2018;C9;N;N;0;0;0;0;N;
AFV12;Anathema;24.04.2018;C9;N;N;0;0;0;0;N;
AFV12;Anathema;30.05.2018;C9;S;N;0;0;0;0;N;
AFV10a;Banheira;24.04.2018;C1;N;N;0;0;0;0;N;
AFV10a;Banheira;24.04.2018;C2;N;N;0;0;0;0;N;
AFV10a;Banheira;24.04.2018;C3;N;N;0;0;0;0;N;
AFV10a;Banheira;24.04.2018;C4;N;N;0;0;0;0;N;
AFV10a;Banheira;24.04.2018;C5;N;N;0;0;0;0;N;
AFV10a;Banheira;24.04.2018;C6;N;N;0;0;0;0;N;
AFV10a;Banheira;24.04.2018;C7;N;N;0;0;0;0;N;
AFV10a;Banheira;24.04.2018;C8;N;N;0;0;0;0;N;
AFV10a;Banheira;24.04.2018;C9;N;N;0;0;0;0;N;
AFV10a;Banheira;24.04.2018;C10;N;N;0;0;0;0;N;
AFV05b;Banheiro;01.08.2018;C1;S;N;66.5;0;0;0;N;
AFV05b;Banheiro;02.05.2018;C1;S;N;66.5;0;0;0;N;
AFV05b;Banheiro;02.07.2018;C1;S;N;66.5;0;0;0;N;
AFV05b;Banheiro;09.05.2018;C1;S;N;66.5;0;0;0;N;
AFV05b;Banheiro;14.06.2018;C1;S;N;66.5;0;0;0;N;
AFV05b;Banheiro;16.05.2018;C1;S;N;66.5;0;0;0;N;
AFV05b;Banheiro;20.04.2018;C1;S;N;66.5;0;0;0;S;
AFV05b;Banheiro;24.04.2018;C1;S;N;66.5;0;0;0;N;
AFV05b;Banheiro;30.05.2018;C1;S;N;66.5;0;0;0;N;
AFV05b;Banheiro;01.08.2018;C10;N;N;0;0;0;0;N;
AFV05b;Banheiro;02.05.2018;C10;N;N;0;0;0;0;N;
AFV05b;Banheiro;02.07.2018;C10;N;N;0;0;0;0;N;
AFV05b;Banheiro;09.05.2018;C10;N;N;0;0;0;0;N;
AFV05b;Banheiro;14.06.2018;C10;N;N;0;0;0;0;N;
AFV05b;Banheiro;16.05.2018;C10;N;N;0;0;0;0;N;
AFV05b;Banheiro;20.04.2018;C10;N;N;0;0;0;0;N;
AFV05b;Banheiro;24.04.2018;C10;N;N;0;0;0;0;N;
AFV05b;Banheiro;30.05.2018;C10;N;N;0;0;0;0;N;
AFV05b;Banheiro;01.08.2018;C2;D;S;17;0;0;0;N;
AFV05b;Banheiro;02.05.2018;C2;N;N;0;0;0;0;N;
AFV13;Centro de Visitantes;24.04.2018;C1;D;S;14;0;0;0;S;
AFV10a;Banheira;01.08.2018;C1;P;N;7;0;0;0;N;
AFV13;Centro de Visitantes;24.04.2018;C3;D;S;19.5;0;0;0;S;
AFV13;Centro de Visitantes;24.04.2018;C4;D;N;13;0;0;0;S;
AFV13;Centro de Visitantes;24.04.2018;C5;D;S;14;0;0;0;S;
AFV13;Centro de Visitantes;24.04.2018;C6;N;N;0;0;0;0;N;
AFV13;Centro de Visitantes;24.04.2018;C7;N;N;0;0;0;0;N;
AFV13;Centro de Visitantes;24.04.2018;C8;D;S;28;0;0;0;S;
AFV13;Centro de Visitantes;24.04.2018;C9;D;S;41.3;0;0;0;N;
AFV13;Centro de Visitantes;24.04.2018;C10;D;S;9;0;0;0;S;
AFV10a;Banheira;09.05.2018;C2;P;N;4;0;0;0;S;
AFV08;Cercado;24.04.2018;C2;S;N;16;0;0;0;S;
AFV08;Cercado;24.04.2018;C3;N;N;0;0;0;0;N;
AFV08;Cercado;24.04.2018;C4;N;N;0;0;0;0;N;
AFV08;Cercado;24.04.2018;C5;N;N;0;0;0;0;N;
AFV10a;Banheira;16.05.2018;C2;P;N;5;0;0;0;N;
AFV10a;Banheira;30.05.2018;C2;P;N;5;0;0;0;N;
AFV10a;Banheira;14.06.2018;C2;P;N;5;0;0;0;N;
AFV10a;Banheira;02.07.2018;C2;P;N;5;0;0;0;N;
AFV10a;Banheira;01.08.2018;C2;P;N;5;0;0;0;N;
AFV03;Circuito Mylena;24.04.2018;C1;N;N;0;0;0;0;N;
AFV03;Circuito Mylena;24.04.2018;C2;N;N;0;0;0;0;N;
AFV03;Circuito Mylena;24.04.2018;C3;N;N;0;0;0;0;N;
AFV03;Circuito Mylena;24.04.2018;C4;N;N;0;0;0;0;N;
AFV03;Circuito Mylena;24.04.2018;C5;N;N;0;0;0;0;N;
AFV03;Circuito Mylena;24.04.2018;C6;N;N;0;0;0;0;N;
AFV03;Circuito Mylena;24.04.2018;C7;N;N;0;0;0;0;N;
AFV03;Circuito Mylena;24.04.2018;C8;N;N;0;0;0;0;N;
AFV03;Circuito Mylena;24.04.2018;C9;N;N;0;0;0;0;N;
AFV03;Circuito Mylena;24.04.2018;C10;N;N;0;0;0;0;N;
AFV05b;Banheiro;02.07.2018;C2;D;S;17;0;0;0;N;
AFV05b;Banheiro;09.05.2018;C2;N;N;0;0;0;0;N;
AFV05b;Banheiro;14.06.2018;C2;D;S;17;0;0;0;S;
AFV05b;Banheiro;16.05.2018;C2;N;N;0;0;0;0;N;
AFV05b;Banheiro;20.04.2018;C2;N;N;0;0;0;0;N;
AFV05b;Banheiro;24.04.2018;C2;N;N;0;0;0;0;N;
AFV05b;Banheiro;30.05.2018;C2;N;N;0;0;0;0;N;
AFV05b;Banheiro;01.08.2018;C3;S;N;39.2;0;0;0;N;
AFV05b;Banheiro;02.05.2018;C3;S;N;39.2;0;0;0;N;
AFV05b;Banheiro;02.07.2018;C3;S;N;39.2;0;0;0;N;
AFV09;Cercado Acima;24.04.2018;C1;N;N;0;0;0;0;N;
AFV09;Cercado Acima;24.04.2018;C2;N;N;0;0;0;0;N;
AFV09;Cercado Acima;24.04.2018;C3;N;N;0;0;0;0;N;
AFV09;Cercado Acima;24.04.2018;C4;N;N;0;0;0;0;N;
AFV09;Cercado Acima;24.04.2018;C5;N;N;0;0;0;0;N;
AFV09;Cercado Acima;24.04.2018;C6;N;N;0;0;0;0;N;
AFV09;Cercado Acima;24.04.2018;C7;N;N;0;0;0;0;N;
AFV09;Cercado Acima;24.04.2018;C8;N;N;0;0;0;0;N;
AFV09;Cercado Acima;24.04.2018;C9;N;N;0;0;0;0;N;
AFV09;Cercado Acima;24.04.2018;C10;N;N;0;0;0;0;N;
AFV16a;Saida;24.04.2018;C1;N;N;0;0;0;0;N;
AFV16a;Saida;24.04.2018;C2;N;N;0;0;0;0;N;
AFV16a;Saida;24.04.2018;C3;N;N;0;0;0;0;N;
AFV16a;Saida;24.04.2018;C4;N;N;0;0;0;0;N;
AFV16a;Saida;24.04.2018;C5;N;N;0;0;0;0;N;
AFV16a;Saida;24.04.2018;C6;N;N;0;0;0;0;N;
AFV16a;Saida;24.04.2018;C7;N;N;0;0;0;0;N;
AFV16a;Saida;24.04.2018;C8;N;N;0;0;0;0;N;
AFV16a;Saida;24.04.2018;C9;N;N;0;0;0;0;N;
AFV16a;Saida;24.04.2018;C10;N;N;0;0;0;0;N;
AFV05b;Banheiro;09.05.2018;C3;S;N;39.2;0;0;0;N;
AFV05b;Banheiro;14.06.2018;C3;S;N;39.2;0;0;0;N;
AFV05b;Banheiro;16.05.2018;C3;S;N;39.2;0;0;0;N;
AFV05b;Banheiro;20.04.2018;C3;N;N;0;0;0;0;N;
AFV05b;Banheiro;24.04.2018;C3;S;N;39.2;0;0;0;S;
AFV05b;Banheiro;30.05.2018;C3;S;N;39.2;0;0;0;N;
AFV05b;Banheiro;01.08.2018;C4;N;N;0;0;0;0;N;
AFV05b;Banheiro;02.05.2018;C4;N;N;0;0;0;0;N;
AFV05b;Banheiro;02.07.2018;C4;N;N;0;0;0;0;N;
AFV05b;Banheiro;09.05.2018;C4;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;24.04.2018;C1;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;24.04.2018;C2;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;24.04.2018;C3;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;24.04.2018;C4;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;24.04.2018;C5;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;24.04.2018;C6;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;24.04.2018;C7;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;24.04.2018;C8;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;24.04.2018;C9;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;24.04.2018;C10;N;N;0;0;0;0;N;
AFV15;Cova da Onca;24.04.2018;C1;N;N;0;0;0;0;N;
AFV15;Cova da Onca;24.04.2018;C2;N;N;0;0;0;0;N;
AFV15;Cova da Onca;24.04.2018;C3;N;N;0;0;0;0;N;
AFV15;Cova da Onca;24.04.2018;C4;N;N;0;0;0;0;N;
AFV15;Cova da Onca;24.04.2018;C5;N;N;0;0;0;0;N;
AFV15;Cova da Onca;24.04.2018;C6;N;N;0;0;0;0;N;
AFV15;Cova da Onca;24.04.2018;C7;N;N;0;0;0;0;N;
AFV15;Cova da Onca;24.04.2018;C8;N;N;0;0;0;0;N;
AFV15;Cova da Onca;24.04.2018;C9;N;N;0;0;0;0;N;
AFV15;Cova da Onca;24.04.2018;C10;N;N;0;0;0;0;N;
AFV05b;Banheiro;14.06.2018;C4;N;N;0;0;0;0;N;
AFV05b;Banheiro;16.05.2018;C4;N;N;0;0;0;0;N;
AFV05b;Banheiro;20.04.2018;C4;N;N;0;0;0;0;N;
AFV05b;Banheiro;24.04.2018;C4;N;N;0;0;0;0;N;
AFV05b;Banheiro;30.05.2018;C4;N;N;0;0;0;0;N;
AFV05b;Banheiro;01.08.2018;C5;N;N;0;0;0;0;N;
